frame.number,frame.time_epoch,eth.src,eth.dst,ip.src,ip.dst,ip.ttl,_ws.col.protocol,tcp.srcport,tcp.dstport,tcp.flags.str,udp.srcport,udp.dstport,icmp.type,icmp.code,frame.len
"612","1759281099.542751150","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","52869","64067","·······A·R··",,,,,"54"
"613","1759281099.542753191","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5120","64066","·······A·R··",,,,,"54"
"614","1759281099.542755233","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2222","64065","·······A·R··",,,,,"54"
"615","1759281099.542757358","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","57294","64064","·······A·R··",,,,,"54"
"616","1759281099.542760191","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2638","64063","·······A·R··",,,,,"54"
"617","1759281099.542762733","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6666","64062","·······A·R··",,,,,"54"
"618","1759281099.542769691","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64061","5730","··········S·",,,,,"78"
"619","1759281099.542769775","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64060","912","··········S·",,,,,"78"
"620","1759281099.542769816","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64059","524","··········S·",,,,,"78"
"621","1759281099.542769858","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64058","10778","··········S·",,,,,"78"
"622","1759281099.542769900","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64057","7938","··········S·",,,,,"78"
"623","1759281099.542769941","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64084","1048","····CE····S·",,,,,"78"
"624","1759281099.542769983","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64085","5810","····CE····S·",,,,,"78"
"625","1759281099.542770025","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64086","1041","····CE····S·",,,,,"78"
"626","1759281099.542774816","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5730","64061","·······A·R··",,,,,"54"
"627","1759281099.542778900","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","912","64060","·······A·R··",,,,,"54"
"628","1759281099.542781066","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","524","64059","·······A·R··",,,,,"54"
"629","1759281099.542916149","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","10778","64058","·······A·R··",,,,,"54"
"630","1759281099.542926399","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","7938","64057","·······A·R··",,,,,"54"
"631","1759281099.542927191","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1048","64084","·······A·R··",,,,,"54"
"632","1759281099.542928316","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5810","64085","·······A·R··",,,,,"54"
"633","1759281099.543059315","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1041","64086","·······A·R··",,,,,"54"
"634","1759281099.543493355","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64080","3370","··········S·",,,,,"78"
"635","1759281099.543493439","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64079","1148","··········S·",,,,,"78"
"636","1759281099.543493480","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64078","1271","··········S·",,,,,"78"
"637","1759281099.543493522","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64077","2179","··········S·",,,,,"78"
"638","1759281099.543493564","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64076","2006","··········S·",,,,,"78"
"639","1759281099.543493605","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64075","705","··········S·",,,,,"78"
"640","1759281099.543506939","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3370","64080","·······A·R··",,,,,"54"
"641","1759281099.543519272","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1148","64079","·······A·R··",,,,,"54"
"642","1759281099.543521897","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1271","64078","·······A·R··",,,,,"54"
"643","1759281099.543524063","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2179","64077","·······A·R··",,,,,"54"
"644","1759281099.543526272","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2006","64076","·······A·R··",,,,,"54"
"645","1759281099.543528272","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","705","64075","·······A·R··",,,,,"54"
"646","1759281099.544258561","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64087","8180","····CE····S·",,,,,"78"
"647","1759281099.544258686","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64088","16080","····CE····S·",,,,,"78"
"648","1759281099.544270186","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","8180","64087","·······A·R··",,,,,"54"
"649","1759281099.544282186","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","16080","64088","·······A·R··",,,,,"54"
"650","1759281099.544563935","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64089","27355","····CE····S·",,,,,"78"
"651","1759281099.544564060","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64090","1247","····CE····S·",,,,,"78"
"652","1759281099.544564101","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64091","1500","····CE····S·",,,,,"78"
"653","1759281099.544573518","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","27355","64089","·······A·R··",,,,,"54"
"654","1759281099.544582226","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1247","64090","·······A·R··",,,,,"54"
"655","1759281099.544584643","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1500","64091","·······A·R··",,,,,"54"
"656","1759281099.544729101","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64092","4848","····CE····S·",,,,,"78"
"657","1759281099.544737101","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","4848","64092","·······A·R··",,,,,"54"
"658","1759281099.544869684","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64093","7911","····CE····S·",,,,,"78"
"659","1759281099.544869809","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64094","3324","····CE····S·",,,,,"78"
"660","1759281099.544869850","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64095","7512","····CE····S·",,,,,"78"
"661","1759281099.544877142","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","7911","64093","·······A·R··",,,,,"54"
"662","1759281099.544890142","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3324","64094","·······A·R··",,,,,"54"
"663","1759281099.544892517","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","7512","64095","·······A·R··",,,,,"54"
"664","1759281100.543737458","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64086","1041","··········S·",,,,,"78"
"665","1759281100.543737916","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64085","5810","··········S·",,,,,"78"
"666","1759281100.543737958","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64084","1048","··········S·",,,,,"78"
"667","1759281100.543737999","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64083","1104","··········S·",,,,,"78"
"668","1759281100.543738041","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64082","2393","··········S·",,,,,"78"
"669","1759281100.543738041","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64081","6000","··········S·",,,,,"78"
"670","1759281100.543783874","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1041","64086","·······A·R··",,,,,"54"
"671","1759281100.543800166","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5810","64085","·······A·R··",,,,,"54"
"672","1759281100.543802374","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1048","64084","·······A·R··",,,,,"54"
"673","1759281100.543803874","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1104","64083","·······A·R··",,,,,"54"
"674","1759281100.543805124","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","2393","64082","·······A·R··",,,,,"54"
"675","1759281100.543807416","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6000","64081","·······A·R··",,,,,"54"
"676","1759281100.544966370","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64096","19101","····CE····S·",,,,,"78"
"677","1759281100.544966495","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64097","1131","····CE····S·",,,,,"78"
"678","1759281100.544966537","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64098","787","····CE····S·",,,,,"78"
"679","1759281100.544966578","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64099","1130","····CE····S·",,,,,"78"
"680","1759281100.544966620","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64100","5678","····CE····S·",,,,,"78"
"681","1759281100.544966662","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64101","55600","····CE····S·",,,,,"78"
"682","1759281100.544966703","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64102","3077","····CE····S·",,,,,"78"
"683","1759281100.544978912","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","19101","64096","·······A·R··",,,,,"54"
"684","1759281100.545002495","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1131","64097","·······A·R··",,,,,"54"
"685","1759281100.545005078","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","787","64098","·······A·R··",,,,,"54"
"686","1759281100.545006328","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1130","64099","·······A·R··",,,,,"54"
"687","1759281100.545007620","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5678","64100","·······A·R··",,,,,"54"
"688","1759281100.545008745","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","55600","64101","·······A·R··",,,,,"54"
"689","1759281100.545009828","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3077","64102","·······A·R··",,,,,"54"
"690","1759281100.546113324","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64095","7512","··········S·",,,,,"78"
"691","1759281100.546113449","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64094","3324","··········S·",,,,,"78"
"692","1759281100.546113532","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64093","7911","··········S·",,,,,"78"
"693","1759281100.546113574","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64092","4848","··········S·",,,,,"78"
"694","1759281100.546113616","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64091","1500","··········S·",,,,,"78"
"695","1759281100.546113699","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64090","1247","··········S·",,,,,"78"
"696","1759281100.546113741","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64089","27355","··········S·",,,,,"78"
"697","1759281100.546113782","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64088","16080","··········S·",,,,,"78"
"698","1759281100.546122366","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","7512","64095","·······A·R··",,,,,"54"
"699","1759281100.546132282","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3324","64094","·······A·R··",,,,,"54"
"700","1759281100.546134532","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","7911","64093","·······A·R··",,,,,"54"
"701","1759281100.546136657","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","4848","64092","·······A·R··",,,,,"54"
"702","1759281100.546138824","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1500","64091","·······A·R··",,,,,"54"
"703","1759281100.546140782","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1247","64090","·······A·R··",,,,,"54"
"704","1759281100.546142782","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","27355","64089","·······A·R··",,,,,"54"
"705","1759281100.546144741","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","16080","64088","·······A·R··",,,,,"54"
"706","1759281100.546159074","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64087","8180","··········S·",,,,,"78"
"707","1759281100.546265490","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","8180","64087","·······A·R··",,,,,"54"
"708","1759281100.546693072","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64103","555","····CE····S·",,,,,"78"
"709","1759281100.546693114","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64104","5214","····CE····S·",,,,,"78"
"710","1759281100.546698739","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","555","64103","·······A·R··",,,,,"54"
"711","1759281100.546706239","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5214","64104","·······A·R··",,,,,"54"
"712","1759281100.546858530","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64105","5061","····CE····S·",,,,,"78"
"713","1759281100.546858613","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64106","3905","····CE····S·",,,,,"78"
"714","1759281100.546858655","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64107","26","····CE····S·",,,,,"78"
"715","1759281100.546867363","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5061","64105","·······A·R··",,,,,"54"
"716","1759281100.546876071","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3905","64106","·······A·R··",,,,,"54"
"717","1759281100.546877738","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","26","64107","·······A·R··",,,,,"54"
"718","1759281100.546987821","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64108","6646","····CE····S·",,,,,"78"
"719","1759281100.546995738","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","6646","64108","·······A·R··",,,,,"54"
"720","1759281100.547157570","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64109","1175","····CE····S·",,,,,"78"
"721","1759281100.547157612","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64110","1687","····CE····S·",,,,,"78"
"722","1759281100.547161654","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1175","64109","·······A·R··",,,,,"54"
"723","1759281100.547163654","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1687","64110","·······A·R··",,,,,"54"
"724","1759281100.547248570","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64111","1056","····CE····S·",,,,,"78"
"725","1759281100.547252028","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1056","64111","·······A·R··",,,,,"54"
"726","1759281101.545262274","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64102","3077","··········S·",,,,,"78"
"727","1759281101.545262899","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64101","55600","··········S·",,,,,"78"
"728","1759281101.545263024","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64100","5678","··········S·",,,,,"78"
"729","1759281101.545263066","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64099","1130","··········S·",,,,,"78"
"730","1759281101.545263149","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64098","787","··········S·",,,,,"78"
"731","1759281101.545263191","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64097","1131","··········S·",,,,,"78"
"732","1759281101.545263232","16:7f:ce:eb:fe:64","8a:c9:4a:eb:f3:a4","192.168.64.1","192.168.64.3","64","TCP","64096","19101","··········S·",,,,,"78"
"733","1759281101.545330816","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","3077","64102","·······A·R··",,,,,"54"
"734","1759281101.545375274","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","55600","64101","·······A·R··",,,,,"54"
"735","1759281101.545380399","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","5678","64100","·······A·R··",,,,,"54"
"736","1759281101.545384857","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1130","64099","·······A·R··",,,,,"54"
"737","1759281101.545388774","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","787","64098","·······A·R··",,,,,"54"
"738","1759281101.545391482","8a:c9:4a:eb:f3:a4","16:7f:ce:eb:fe:64","192.168.64.3","192.168.64.1","64","TCP","1131","64097","·······A·R··",,,,,"54"
